Id;Precio;Activo;Stock;Codigo;Descripcion;TagID;MedidaID
232;0;1;0;7790580033408;Chocolate Aereado Con Leche Cofler;1;1
233;0;1;0;7790580103415;Chocolate Aereado Blanco Cofler;1;1
234;0;1;0;7790580103422;Chocolate Aereado Combinado Cofler;1;1
235;0;1;0;7790580115562;Chocolate Aereado Bonobon Cofler;1;1
236;0;1;0;7790206514397;Chocolate con Maní Felfort;1;1
237;0;1;0;7794612065719;Chocolate con Almendras y Mani Hamlet;1;1
238;0;1;0;55264198;Chocolate con Maní Cofler Block;1;1
239;0;1;0;77922120;Chocolate con Maní Cofler Block Grande;1;1
240;0;1;0;7790742034526;Manteca La Serenisima;1;1
241;0;1;0;7790742345806;Manteca La Serenisima;1;1
242;0;1;0;7790742329004;Crema para Batir Armonía;1;1
243;0;1;0;7790742770103;Crema para Batir La Serenisima;1;1
244;0;1;0;77974686;Danet Dulce de Leche;1;1
245;0;1;0;7791337053199;Danet Chocolate;1;1
246;0;1;0;77974709;Danet Flan con Caramelo;1;1
247;0;1;0;7790580230111;Viborita Mogul;1;1
248;0;1;0;7790813110401;Levadura Fresca Calza;1;1
249;0;1;0;7792798007493;Brahma;1;1
250;0;1;0;7798126073086;Valente Vainilla;1;1
251;0;1;0;7795184119756;Noel Durazno;1;1
252;0;1;0;7622300840259;Cerealita;1;1
253;0;1;0;7790270336307;Media tarde;1;1
254;0;1;0;7795184006001;Noel Durazno Light;1;1
255;0;1;0;7798094225616;Rapshodia minitorta;1;1
256;0;1;0;7790040872202;Traviata x3;1;1
257;0;1;0;7793450000739;Capri Vainillas;1;1
258;0;1;0;7798126071747;Sinfonia  Limón;1;1
259;0;1;0;7798126070948;Sinfonia  Frutilla;1;1
260;0;1;0;7798126070931;Sinfonia Clasica;1;1
261;0;1;0;7790040111004;Chocolina Original;1;1
262;0;1;0;7790628102714;Surtido Fauna;1;1
263;0;1;0;7622201808662;Pepitos Original;1;1
264;0;1;0;7798126073017;Gaona Magdalens Dulce de leche;1;1
265;0;1;0;7798036830151;Celosas Traidicionales;1;1
266;0;1;0;7790040132771;Surtido Bagley;1;1
267;0;1;0;7791324156919;Mini Mantecadas;1;1
268;0;1;0;7798054220156;Terepin;1;1
269;0;1;0;7791324157022;Mini Pitusas Vainilla;1;1
270;0;1;0;7791324157046;Mini Pitusas Chocolate;1;1
271;0;1;0;7791324156926;Suavecitas;1;1
272;0;1;0;7791324156827;Morochitas;1;1
273;0;1;0;7795735000328;Don Satur grasa;1;1
274;0;1;0;7795735000335;Don Satur Agri;1;1
275;0;1;0;7793450000128;Hojalmar Triangulos;1;1
276;0;1;0;7793890020632;Fargo Pan Hamburguesas;1;1
277;0;1;0;7793890254211;Pan Lactal;1;1
278;0;1;0;7792180001528;Cañuelas Harina 000;1;1
279;0;1;0;7792180004567;Pureza Harina Pizza;1;1
280;0;1;0;7792540260138;Azucar Ledesma;1;1
281;0;1;0;7798918990188;Azucar Fugaz;1;1
282;0;1;0;7790387014334;Mini Union Suave;1;1
283;0;1;0;7790387014624;Union Suave;1;1
284;0;1;0;7790387013627;Taragui;1;1
285;0;1;0;7792280000469;Cachamate Mezcla de Hierbas;1;1
286;0;1;0;7790710000102;Cbsé Hierbas Serranas;1;1
287;0;1;0;7790387015324;Mañanitas;1;1
288;0;1;0;7790045001607;Skarchitos;1;1
289;0;1;0;7798052363152;Nikitos Cereal de maiz;1;1
290;0;1;0;7794520441650;Krachitos Jamón Serrano;1;1
291;0;1;0;7794520868266;Krachitos Tradicional ;1;1
292;0;1;0;7798130951783;Crazy Pop;1;1
293;0;1;0;77958921;Bon o Bon ;1;1
294;0;1;0;7790580421007;Rocklets;1;1
295;0;1;0;7798044150555;Pipa Grande;1;1
296;0;1;0;7896624202493;Ring Pop;1;1
297;0;1;0;7790580200114;Mogul Tiburon;1;1
298;0;1;0;7790380029793;Flynn Paff Gomita;1;1
299;0;1;0;7792860011212;Chupetóncito;1;1
300;0;1;0;7790040131187;Vocación Clasicas;1;1
301;0;1;0;78931053;Kinder sorpresa nena;1;1
302;0;1;0;40084107;Kinder Sorpresa nene;1;1
303;0;1;0;77907509;Dos Corazones;1;1
304;0;1;0;77915481;Alf Pepitos!;1;1
305;0;1;0;7793640000754;Bayaspirina Forte tira;1;1
306;0;1;0;7793640000747;Bayaspirina Aspirina;1;1
307;0;1;0;7793640217985;Aspirineta;1;1
308;0;1;0;7793640000778;Cafiaspirina Plus;1;1
309;0;1;0;7793640000761;Cafiaspirina ;1;1
310;0;1;0;7798140250395;Tafirol Fuerte;1;1
311;0;1;0;7790375003128;Anaflex Plus;1;1
312;0;1;0;7793640215622;Actron ;1;1
313;0;1;0;7793640215486;Actron;1;1
314;0;1;0;7790375252168;Anaflex ;1;1
315;0;1;0;7796285278748;Alernix 24;1;1
316;0;1;0;7795312108799;Buscapina;1;1
317;0;1;0;7795345009711;Dorixina;1;1
318;0;1;0;7795345000367;Sertal Compuesto;1;1
319;0;1;0;7798032936659;Amoxilina;1;1
320;0;1;0;7790839980910;Omepraxol;1;1
321;0;1;0;7506309892801;Te Vick Forte;1;1
322;0;1;0;7794640131400;Uvasal;1;1
323;0;1;0;7794640170850;Alikal;1;1
324;0;1;0;4005900170996;Curitas;1;1
325;0;1;0;7796285286804;Geniol ;1;1
326;0;1;0;7791519200090;Prime Tachas;1;1
327;0;1;0;7791519200021;Prime Anatomico;1;1
328;0;1;0;7791519701030;Prime Mega;1;1
329;0;1;0;7791519200069;Prime Texturado;1;1
330;0;1;0;7790590000933;Caja chica Forforo;1;1
331;0;1;0;7791519703881;Cartas El Padrino ;1;1
332;0;1;0;7791519703874;Cartas El Padrino ;1;1
333;0;1;0;8690146134602;Gomitas Huevo;1;1
334;0;1;0;7798186030593;Gongys;1;1
335;0;1;0;7798178801699;Woopys;1;1
336;0;1;0;7793147571160;Imperial Apa;1;1
337;0;1;0;7798094223605;Smack;1;1
338;0;1;0;77969354;Chocolatin Negro;1;1
339;0;1;0;7790580116675;Misky Gomitas;1;1
340;0;1;0;77953124;Cofler Block;1;1
341;0;1;0;7790590000322;Ranchera Velas;1;1
342;0;1;0;7791293031965;Rexona Jabon Tocador;1;1
343;0;1;0;7791293030937;Sedal Co-Creations Accondicionador;1;1
344;0;1;0;7791293040844;Sedal Recarga Natural Shampoo;1;1
345;0;1;0;7791293030777;Sedal Co-Creations Shampoo;1;1
346;0;1;0;6001298008123;Ziploc Bolsas;1;1
347;0;1;0;7790380029809;Flynn Paff gomita;1;1
348;0;1;0;7790580116958;Mogul Dinos;1;1
349;0;1;0;7790310983850;Pep Palitos;1;1
350;0;1;0;77965233;Pipa chica;1;1
351;0;1;0;77956699;Trishot;1;1
352;0;1;0;7622300835620;Milka Torta Oreo;1;1
353;0;1;0;77903778;Milka Dulce De Leche;1;1
354;0;1;0;7622300457303;Milka Mouse Blanco;1;1
355;0;1;0;77903785;Milka Mouse;1;1
356;0;1;0;7790040316508;Aguila Minitorta Blanco;1;1
357;0;1;0;7790040298705;Aguila Minitorta Clásica ;1;1
358;0;1;0;77980281;Guaymallen Menbrillo;1;1
359;0;1;0;77976291;Tita;1;1
360;0;1;0;7791249020067;Cadbury Frutilla;1;1
